content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,دان 1,25,58,19.63,0.34
1.00022E+14,پژمان قسمت 25,1,2,1.01,0.51
1.00022E+14,کماندار فصل 2 قسمت 7,7,21,4.91,0.23
1.00022E+14,مینو قسمت 27,1,1,0.07,0.07
1.00022E+14,شوخی فصل 1 قسمت 9,1,1,0.38,0.38
1.00022E+14,هوش سیاه 2 قسمت 3,20,40,17.63,0.44
1.00022E+14,در چشم باد قسمت 10,9,19,5.12,0.27
1.11002E+15,دودکش قسمت 10,12,23,5.14,0.22
1.11002E+15,100 فصل 3 قسمت 16,5,13,2.87,0.22
1.00022E+14,وقتی فرشتگان خوابند,3,5,1.6,0.32
1.11002E+15,ال کامینو : فیلم برکینگ بد,8,10,2.98,0.3
1.11002E+15,جوکر (دوبله),77,189,55.28,0.29
1.11002E+15,پاندای کونگ فو کار: فصل 1 قسمت 16: مشت بازی,3,3,1.08,0.36
1.11002E+15,گلدستون,19,30,9.29,0.31
1.11002E+15, ولترون: افسانه مدافعان فصل 1 قسمت 7,12,24,9.89,0.41
1.00022E+14,خارجی,15,25,13.04,0.52
1.00022E+14,شش اژدهای پرنده فصل1 قسمت 20,1,1,0.08,0.08
1.11002E+15,در حاشیه فصل 1 قسمت 19,8,15,4.8,0.32
1.11002E+15,راز یک حقیقت,5,11,4.79,0.44
1.11002E+15,روبی رنگین کمان قسمت 3,13,19,6.82,0.36
1.10022E+14,بیگانه ها,7,7,1.02,0.15
1.10022E+14,انتقام جو,45,90,32.14,0.36
1.11002E+15,نردبان چوبی,56,117,56.86,0.49
1.11002E+15,یه شام خوب,6,28,5.42,0.19
1.11002E+15,پایتخت فصل 4 قسمت 16,65,141,52.24,0.37
1.00001E+12,زندگی من به عنوان یک کدو,8,18,6.53,0.36
1.00022E+14,پیشتازان فضا: اکتشاف قسمت 2,3,7,2.01,0.29
1.00022E+14,مزار شریف,14,51,8.87,0.17
1.00022E+14,ببخشید شما قسمت 1,10,12,4.24,0.35
1.00022E+14,کلونی فصل 1 قسمت 9,2,5,1.14,0.23
1.00022E+14,ری داناوان فصل 1 قسمت 1,1,1,0.06,0.06
1.00022E+14,انتقام جویان:جنگ ابدیت ویژه ناشنوایان,187,382,137.68,0.36
1.00001E+12,فرار از زندان فصل 4 قسمت 5,21,43,16.74,0.39
1.00001E+12,فرار از زندان فصل 4 قسمت 9,17,31,11.75,0.38
1.00001E+12,بن تن فصل 4 قسمت 4,2,7,0.56,0.08
1.00022E+14,ماشیناسورها 1 قسمت 4,12,17,5.24,0.31
1.00002E+12,هدف نهایی,16,47,16.94,0.36
1.11002E+15,فلش فصل 4 قسمت 18,2,5,1.23,0.25
1.11002E+15, ترنسفورمرز: سایبرورس فصل 1 قسمت 10,4,4,2.38,0.59
1.11002E+15,پاندای کونگ فو کار: قسمت 26:زره پوش شکست ناپذیر,9,12,4.36,0.36
1.11002E+15, ترنسفورمرز: سایبرورس فصل 2 قسمت 4,7,12,0.95,0.08
1.11002E+15,بازگشت زورو قسمت 3,7,11,2.44,0.22
1.11002E+15, ابری با احتمال بارش کوفته قلقلی فصل 1 قسمت 8,14,37,8.82,0.24
1.11002E+15,بانوی عمارت قسمت 24,3,4,0.94,0.23
1.11002E+15,فلش فصل 5 قسمت 11,7,10,5.1,0.51
1.11002E+15,ترمیناتور فصل 2 قسمت 16,3,9,1.99,0.22
1.11002E+15,گریم فصل 3 قسمت 14,14,34,8.98,0.26
1.00002E+12,پلنگ صورتی و پالس قسمت 13,7,10,5.21,0.52
1.11002E+15,به من بگو چی دیدی فصل 1 قسمت 12,3,5,2.13,0.43
1.11002E+15,به من بگو چی دیدی فصل 1 قسمت 13,4,12,2.74,0.23
1.11002E+15,او یک فرشته بود قسمت 15,4,10,2.08,0.21
1.11002E+15,سیاره متخاصم فصل 1 قسمت 5,5,6,2.96,0.49
1.00022E+14,بچه رئیس فصل 2 قسمت 7,27,51,12.89,0.25
1.00022E+14,6ابر قهرمان قسمت 13,2,2,2.52,1.26
1.00022E+14,افسانه خورشید و ماه قسمت 3,5,7,4.46,0.64
1.11002E+15,گریم فصل 1 قسمت 4,13,24,6.9,0.29
1E+12,طبقه حساس,16,38,14.28,0.38
1.00003E+12,انجمن سنگی,1,4,1.62,0.4
1.00022E+14,هری پاتر و جام آتش,11,33,12.23,0.37
1.00022E+14,کلونی فصل 2 قسمت 7,1,4,0.57,0.14
1.11002E+15,فلش فصل 3 قسمت 19,1,1,0.64,0.64
1.00022E+14,لحظه گرگ و میش قسمت 25,1,1,0.13,0.13
1.00022E+14,ترور فصل 1 قسمت 7,5,9,3.22,0.36
1.00022E+14,به سوی زندگی بهتر,1,2,0.31,0.15
1.00022E+14,فرینج فصل 3 قسمت 7,5,7,2.81,0.4
1.11002E+15,سوپرگرل فصل 2 قسمت 9,12,25,5.63,0.23
1.11002E+15,ترور فصل 2 قسمت 7,2,2,2.19,1.09
1.11002E+15,بانوی عمارت قسمت 13,7,13,4.06,0.31
1.00001E+12,فارگو فصل 1 قسمت 3,1,1,0.73,0.73
1.00022E+14,دکتر خوب قسمت 1,10,25,7.8,0.31
1.00022E+14,افسانه خورشید و ماه قسمت 17,3,13,3.35,0.26
1.00001E+12,ویلارد و موشها,3,4,1.91,0.48
1.00022E+14,فلش فصل 1 قسمت 8,8,18,3.72,0.21
1.11002E+15,سوتز فصل 2 قسمت 6,3,5,1.06,0.21
1.11002E+15,دکتر خوب فصل 3 قسمت 15,5,15,2.02,0.13
1.11002E+15,اولدبوی,7,9,3.36,0.37
1.11002E+15,ستایش فصل 3 قسمت 28,7,11,2.57,0.23
1.11002E+15,مظنون فصل 3 قسمت 2,3,7,2.91,0.42
1.11002E+15,پادری قسمت 18,8,10,2.93,0.29
1.11002E+15,صحنه های عجیب در ورزش,13,28,9.42,0.34
1.11002E+15,رعد و برق می روند فصل 1 قسمت 7,1,2,0.36,0.18
1.11002E+15,میوه ممنوعه قسمت 26,3,4,3.65,0.91
1.11002E+15,قفل و کلید فصل 1 قسمت 4,3,4,2.25,0.56
1.11002E+15,مترسک های ترسناک3,20,49,15.55,0.32
1.11002E+15,خانه بتلا,15,40,11.58,0.29
1.00022E+14,6 ابر قهرمان,68,194,55.04,0.28
1.11002E+15,لگو: شزم - جادو و هیولاها,70,199,62.12,0.31
1.11002E+15,شیوع,17,35,6.89,0.2
1.11002E+15,آچمز قسمت 2,17,23,14.5,0.63
1.11002E+15,گاتهام فصل 5 قسمت 10,2,2,2.94,1.47
1.11002E+15,مسابقه بزرگ آلاسکا,34,52,33.13,0.64
1.11002E+15,شکار فصل 1 قسمت 3,6,11,4.8,0.44
1.11002E+15,لگو بتمن,27,57,16.29,0.29
