content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.11002E+15,شاهزاده کریسمس: عروسی سلطنتی ,186,292,119.58,0.41
1.11002E+15,در حاشیه فصل 1 قسمت 23,35,47,25.2,0.54
1.11002E+15,عشق پول,41,68,27.5,0.4
1.11002E+15,همسفر,32,45,17.18,0.38
1.11002E+15,فوق لیسانسه ها قسمت 1,91,143,53.68,0.38
1.11002E+15,افسانه های فردا فصل 1 قسمت 4,6,7,4.69,0.67
1.11002E+15,جنایتکار,191,294,164.35,0.56
1.11002E+15,گریم فصل 2 قسمت 10,74,110,49.15,0.45
1.00022E+14,شب در موزه,35,65,35.34,0.54
1.11002E+15,ورود به سرزمین های بد فصل 3 قسمت 13,42,65,37.46,0.58
1.11002E+15,فوق لیسانسه ها قسمت 21,20,33,12.02,0.36
1.11002E+15,سه درصد فصل 1 قسمت 7,11,13,11.46,0.88
1.11002E+15,دکتر هاوس فصل 1 قسمت 9,8,17,9.93,0.58
1.11002E+15,کاربرد فن آوری نوین پایه 11 فنی حرفه ای: انرژی های تجدیدپذیر,3,4,0.46,0.12
1.11002E+15,ویلای من قسمت 16,156,249,93.99,0.38
1.11002E+15,21 پل,3046,5589,3064.37,0.55
1.11002E+15,سایه های موازی,1003,1694,892.24,0.53
1.11002E+15,گربه های بامزه,193,225,40.64,0.18
1.11002E+15,مردان ایکس 2: اتحاد مردان ایکس,725,1227,589.88,0.48
1.00001E+12,جان ویک 2,214,378,229.38,0.61
1.00003E+12,پایتخت فصل 3 قسمت 2,448,730,338.1,0.46
1.00001E+12,خرس برادر 1,39,56,22.64,0.4
1.00004E+12,بچه رئیس قسمت 6,853,1380,464.67,0.34
1.00022E+14,وایکینگ ها 5 قسمت 14,353,569,226.22,0.4
1.00022E+14,حقیقت تنها پیروزی است,494,1101,563.78,0.51
1.11002E+15,دکتر هاوس فصل 5 قسمت 5,1,1,0.62,0.62
1.11002E+15,پادشاه دزدان,10,14,6.32,0.45
1.11002E+15,پل فصل 4 قسمت 3,1,2,0.95,0.47
1.11002E+15,دعای ندبه قسمت 2,2,2,2.6,1.3
1.11002E+15,امپراطور پاریس,225,389,197.15,0.51
1.00002E+12,باب اسفنجی-خرچنگ ربات,378,729,312.52,0.43
1.00022E+14,نیکلای گوگول,55,84,45.05,0.54
1.00022E+14,ته دنیا فصل 1 قسمت 8,4,4,3.34,0.84
1.00022E+14,حفره فصل 1 قسمت 10,24,29,14.68,0.51
1.00022E+14,اسکای لند قسمت 19,1,1,0.35,0.35
1.00022E+14,هرگز هرگز باقی نمی ماند,2,4,0.27,0.07
1.00022E+14,ساختمان پزشکان قسمت 25,46,74,26.75,0.36
1.00022E+14,فلش فصل 1 قسمت 21,185,315,139.95,0.44
1.00022E+14,گاتهام فصل 2 قسمت21,3,7,0.98,0.14
1.00022E+14,شمعدونی قسمت 11,25,45,20.88,0.46
1.00022E+14,ری داناوان فصل 4 قسمت 12,1,1,0.06,0.06
1.00022E+14,کماندار فصل 3 قسمت 23,175,287,140.55,0.49
1.00022E+14,عصر جدید فصل 2 قسمت 8,33,52,15.99,0.31
1.00022E+14,ماه و پلنگ قسمت 2,7,12,3.73,0.31
1.00003E+12,استند تاپ قسمت 15,58,78,25.46,0.33
1.00003E+12,مرسدس,30,35,15.21,0.43
1.00001E+12,بن تن فصل 4 قسمت 6,59,96,30.59,0.32
1.00022E+15,ببخشید شما قسمت 11,3,3,0.47,0.16
1.00001E+12,ستاره های خوشبختی من,332,538,236.09,0.44
1.00022E+14,وایکینگ ها 3 قسمت 1,460,920,378.7,0.41
1.00002E+12,خط سرنوشت,211,371,202.8,0.55
1.00004E+12,فرینج قسمت 13,15,20,10.83,0.54
1.00004E+12,پس از باران قسمت 25,28,44,17.74,0.4
1.00022E+14,کماندار 1 قسمت 13,280,529,201.24,0.38
1.11002E+15,کاپیتان قرمز,975,1706,824.87,0.48
1.11002E+15,جهان در آتش فصل 1 قسمت 1,10,11,1.05,0.1
1.11002E+15,CP_test_episode1_2,5,7,0.28,0.04
1.00003E+12,چهار شگفت انگیز 2,161,322,122.66,0.38
1.00003E+12,ستاره حلبی فصل1 قسمت 9,1,1,0.67,0.67
1.00004E+12,میپل قسمت 1,1,1,0.06,0.06
1.00004E+12,امام علی قسمت 14,29,49,22.32,0.46
1.00004E+12,میلیاردرها 2 قسمت 2,2,4,0.93,0.23
1.00003E+12,دانلد داک قسمت 8,12,22,4.48,0.2
1.11002E+15,ریاضی پایه 9 متوسطه شیب خط,14,17,7.99,0.47
1.00022E+14,مرد آفتابی فصل 1 قسمت 10,1,1,0.04,0.04
1.11002E+15,کریسمس آنجلا,111,174,63.45,0.36
1.00022E+14,فرینج 2 قسمت 7,16,26,14.81,0.57
1.00003E+12,سیاره زمین 1 قسمت 6,13,17,5.22,0.31
1.00022E+14,آسمان من قسمت 21,3,4,2.03,0.51
1.00022E+14,هیول آباد قسمت 11,1,1,0.2,0.2
1.00022E+14,تغییر اساسی,17,20,4.82,0.24
1.00022E+14,کلونی فصل 2 قسمت 10,2,5,1.28,0.26
1.00022E+14,شنود فصل 1 قسمت 2,2,2,0.81,0.41
1.00022E+14,شیدا,15,31,14.46,0.47
1.00004E+12,پس از باران قسمت 18,35,52,23.21,0.45
1.00022E+14,پسران بوفالو,10,16,10.63,0.66
1.00022E+14,سیاره دایناسور قسمت 3,55,88,30.84,0.35
1.00022E+14,برادرجان قسمت 12,33,47,18.1,0.39
1.00022E+14,مرد هزار چهره قسمت11,162,205,73.56,0.36
1.00022E+14,خط قرمز قسمت 3,36,59,21.02,0.36
1.00022E+14,خط قرمز قسمت 16,14,25,8.26,0.33
1.00022E+14,ماشیناسورها 3 قسمت 9,45,63,19.16,0.3
1.00022E+14,شکارچی ذهن فصل 1 قسمت 1,13,17,11.12,0.65
1.00022E+14,شنود فصل 1 قسمت 10,1,1,0.65,0.65
1.00022E+14,یک لطف ساده,32,42,19.66,0.47
1.00022E+14,من مادر هستم,103,139,68.14,0.49
1.00022E+14,انتقام جویان:جنگ ابدیت ویژه ناشنوایان,102,203,79.54,0.39
1.00022E+14,پایتخت فصل 1 قسمت 7,405,642,252.72,0.39
1.00022E+14,مانا,29,44,19.6,0.45
1.00022E+14,لیسانسه ها 2 قسمت 2,41,59,21.83,0.37
1.00022E+14,لیسانسه ها  2 قسمت 8,19,22,13.53,0.62
1.00022E+14,پینوکیو فصل 1 قسمت 17,7,19,6.59,0.35
1.00022E+14,اشیا تیز فصل 1 قسمت 4 : رسیده,2,2,0.9,0.45
1.10022E+14,شش اژده های پرنده قسمت 34,6,16,6.24,0.39
1.11002E+15,آسمان بزرگ,10,15,12.76,0.85
1.11002E+15,96,34,43,16.54,0.38
1.11002E+15,امروز چی بخوریم قسمت 6,2,2,2.1,1.05
1.11002E+15,سایه های آبی فصل 1 قسمت 12,15,18,11.99,0.67
1.11002E+15,دکتر هاوس فصل 2 قسمت 9,4,4,3.97,0.99
1.11002E+15,دکتر هاوس فصل 3 قسمت 3,7,14,6.84,0.49
1.11002E+15,پل فصل 1 قسمت 7,3,3,3.43,1.14
1.11002E+15,گرداب,105,174,69.72,0.4
1.11002E+15,آچمز قسمت 29,30,40,18.14,0.45
1.11002E+15,ماجراهای قبیله اشباح,6276,13027,6296.04,0.48
1.11002E+15,مظنون فصل 5 قسمت 1,16,22,9.06,0.41
1.11002E+15,نارکو فصل 3 قسمت 2,4,4,3.54,0.88
1.11002E+15, اژدهای یخی : افسانه گل آبی ,48,76,26.89,0.35
1.00004E+12,کونگ فو یوگا,167,277,114.19,0.41
1.00022E+14,سریال 100 فصل 2 قسمت 16,61,87,41.02,0.47
1.11002E+15,ماهی خونسرد,10,12,8.36,0.7
1.11002E+15, گانگستر و پلیس و شیطان,69,182,69.21,0.38
1.11002E+15,100فصل 5 قسمت 13:دموکله,115,155,62.52,0.4
1.00022E+14,شاهزاده اژدها فصل2 قسمت 1,29,41,11.4,0.28
1.11002E+15,گریم فصل 2 قسمت 9,74,115,49.13,0.43
1.11002E+15,فلش فصل2 قسمت17,43,77,23.15,0.3
1.11002E+15,ماموران شیلد فصل 2 قسمت 9,2,4,1.11,0.28
1.11002E+15,فلش فصل 4 قسمت 3,63,106,30.28,0.29
1.11002E+15,نا گفته های فرمانده نیروی قدس سپاه,52,57,19.77,0.35
1.11002E+15,مداحی سید رضا نریمانی,23,26,8.15,0.31
1.11002E+15,این ما هستیم فصل 2 قسمت 17,1,2,0.09,0.05
1.11002E+15,این ما هستیم فصل 1 قسمت 4,5,5,3.34,0.67
1.11002E+15,کاشوخین قسمت 7,11,11,1.37,0.12
1.11002E+15,دورهمی قسمت 13,57,92,30.05,0.33
1.11002E+15,اسلاگترا قسمت 18,39,64,27.18,0.42
1.00001E+12,فرار از زندان فصل 4 قسمت 5,261,473,191.45,0.4
1.00001E+12,فرار از زندان فصل 4 قسمت 12,221,360,158.57,0.44
1.11002E+15,CP_test_4,7,13,0.71,0.05
1.00001E+12,بن تن فصل 2 قسمت 2,188,241,103.16,0.43
1.00002E+12,هدف نهایی,361,643,295.25,0.46
1.11002E+15,یه شام خوب,1900,3346,1546.52,0.46
1.00001E+12,کشتار در رم,53,121,35.67,0.29
1.00001E+12,جیسون بورن,485,986,476.41,0.48
1.00002E+12,ماجراهای باگزبانی,1176,2288,839.7,0.37
1.00001E+12,آزار,685,1171,515.17,0.44
1.00022E+14,پژمان قسمت 25,27,42,24.76,0.59
1.00022E+14,ماشیناسورها 1 قسمت 1,2118,3176,998.21,0.31
1.00022E+14,100 فصل 1 قسمت 7,63,108,42.99,0.4
1.11002E+15,فلش فصل 4 قسمت 18,38,61,27.79,0.46
1.11002E+15,با استعداد فصل 2 قسمت 7-8,27,47,21.26,0.45
1.11002E+15,مظنون فصل 3 قسمت19,2,2,0.64,0.32
1.11002E+15,دکتر هاوس فصل 2 قسمت 2,6,8,4.52,0.56
1.10022E+14,گذرگاه فصل 1 قسمت 8,7,9,4.38,0.49
1.11002E+15,در حاشیه فصل 1 قسمت 19,32,44,24.87,0.57
1.11002E+15,بن برگشته,1,1,0.03,0.03
1.00003E+12,دره رنگین کمان 2 پلیس قهرمان,7,11,7.88,0.72
1.00022E+14,ترور فصل 1 قسمت 7,6,7,3.29,0.47
1.00022E+14,کلیدی برای دل,34,50,15.3,0.31
1.00022E+14,تنهایی لیلا قسمت 1,16,22,8.18,0.37
1.00022E+14,تنهایی لیلا قسمت 19,3,3,0.16,0.05
1.00022E+14,در چشم باد قسمت 43,5,6,4.87,0.81
1.00022E+14,لحظه گرگ و میش قسمت 5,14,20,5.17,0.26
1.00022E+14,لحظه گرگ و میش قسمت 25,9,10,2.42,0.24
1.00022E+14,آخرین کشتی فصل 3 قسمت 4,15,23,11.67,0.51
1.00022E+14,گاتهام فصل 2 قسمت20,2,4,1.48,0.37
1.00022E+14,شمعدونی قسمت 19,14,24,7.33,0.31
1.00022E+14,سریال گاندو قسمت 23,28,56,21.93,0.39
1.00022E+14,سیاره دایناسور قسمت 5,39,53,16.79,0.32
1.00022E+14,اما قسمت 3,5,7,3.13,0.45
1.00022E+14,معاون,84,158,84.86,0.54
1.00003E+12,پونی کوچولو 5:کوچولو و سگ 2,26,43,12.83,0.3
1.00003E+12,سامورایی جک قسمت 19,4,5,0.93,0.19
1.00003E+12,تاینی تون قسمت 4,23,32,7.11,0.22
1.00022E+14,فرینج  2 قسمت 3,20,30,17.74,0.59
1.00022E+14,پیشتازان فضا: اکتشافات قسمت 3,31,49,29.04,0.59
1.00003E+12,پایتخت فصل 2 قسمت 9,193,309,165.78,0.54
1.00003E+12,استند تاپ قسمت 20,46,73,24.42,0.33
1.00001E+12,بازگشت کماندار شجاع,122,230,125.55,0.55
1.00022E+14,اسکای لند قسمت 7,1,1,0.37,0.37
1.00003E+12,فرازمان,72,106,62.19,0.59
1.00003E+12,به من دروغ بگو قسمت 3,4,6,3.1,0.52
1.00003E+12,تاریک ترین لحظات,10,17,10.99,0.65
1.00002E+12,قصه شب عید,27,47,20.68,0.44
1.00004E+12,پس از باران قسمت 32,31,49,16.89,0.34
1.00006E+12,بازیکن شماره یک آماده,149,328,155.79,0.47
1.11002E+15,ماده 15,51,77,37.34,0.48
1.11002E+15, باورنکردنی فصل 1 قسمت 7,3,4,1.6,0.4
1.00022E+14,ماه و پلنگ قسمت 7,6,9,1.4,0.16
1.00022E+14,پلیس جوان قسمت 29,3,7,1.6,0.23
1.00022E+14,لحظه گرگ و میش قسمت 30,7,10,1.55,0.15
1.00022E+14,اما قسمت 4,9,10,6.93,0.69
1.00003E+12,سامورایی جک قسمت 18,2,2,0.44,0.22
1.00022E+14,غریبه کوچک,30,44,17.26,0.39
1.00022E+14,شمعدونی قسمت 43,17,21,5.89,0.28
1.00022E+14,معصومیت از دست رفته قسمت 16,5,7,3,0.43
1.00022E+14,آشپزباشی-کاسه صبحانه بنجامین فرانکلین,1,1,0.07,0.07
1.00022E+14,اتاق گمشده قسمت 6,5,7,2.94,0.42
1.00022E+14,فرینج فصل 5 قسمت 6,16,21,9.41,0.45
1.00022E+14,ماه و پلنگ قسمت 30,6,15,1.79,0.12
1.00022E+14,شب دهم قسمت 3,26,50,16.55,0.33
1.00022E+14,گاتهام فصل 1 قسمت 5,5,16,4.49,0.28
1.00022E+14,زن بابا قسمت 1,304,471,177.52,0.38
1.00022E+14,زن بابا قسمت 9,43,71,39.62,0.56
1.00022E+14,مرد عنکبوتی: به درون دنیای عنکبوتی,825,1613,888.28,0.55
