content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,کلونی فصل 2 قسمت 11,5,33,8.23,0.25
1.00022E+14,فرینج فصل 4 قسمت 3,37,57,24.49,0.43
1.00003E+12,سیاره زمین 1 قسمت 4,21,40,21.38,0.53
1.00022E+14,گاتهام فصل 1 قسمت 6,78,259,107.21,0.41
1.10022E+14,سریال سیاره آبی 2 فصل 1 قسمت 2,19,31,11.59,0.37
1.10022E+14,شش اژده های پرنده قسمت 45,17,28,12.66,0.45
1.11002E+15,مظنون فصل 2 قسمت 8,88,141,57.49,0.41
1.11002E+15,زعفرانی قسمت 2,53,63,24.52,0.39
1.11002E+15,مظنون فصل 4 قسمت9,9,10,7.98,0.8
1.00022E+14,جنگجو فصل 1 قسمت 3,46,81,29.54,0.36
1.11002E+15,زمان دیگر,426,667,250.52,0.38
1.11002E+15,ماموران شیلد فصل 1 قسمت 13,11,27,13.77,0.51
1.11002E+15,افسانه های فردا فصل 2 قسمت 14,81,274,98.87,0.36
1.00022E+14,خون آبی فصل 3 قسمت 13,6,10,3.97,0.4
1.11002E+15,کد 8,2229,4164,2006.22,0.48
1.11002E+15,در حاشیه فصل 1 قسمت 9,503,834,334.66,0.4
1.11002E+15,وقتی آنها ما را می‌بینند فصل 1 قسمت 4,3,5,3.28,0.66
1.11002E+15,گریم فصل 2 قسمت 6,7,8,2.17,0.27
1.10022E+14,کماندار فصل 4 قسمت 18,182,324,111.75,0.34
1.10022E+14,روش کامینسکی فصل 1 قسمت8,1,4,0.4,0.1
1.00022E+14,فرینج فصل 5 قسمت 12,42,64,32.89,0.51
1.00022E+14,غول کش ها قسمت 26,105,330,127.58,0.39
1.00022E+14,عقرب فصل 1 قسمت 17,39,66,21.39,0.32
1.00022E+14,اسلحه مرگبار فصل 1 قسمت 6,9,12,5.15,0.43
1.00022E+14,مجنون فصل 1 قسمت 3,5,16,4.21,0.26
1.11002E+15,کیسه ای پر از تیله,48,300,108.59,0.36
1.00002E+12,باب اسفنجی-ماقبل تاریخ,760,1862,736.23,0.4
1.00003E+12,برو بیرون,215,422,166.85,0.4
1.00022E+14,قهرمانان کوچک,44,320,83.11,0.26
1.00022E+14,مرد چرخنده,10,16,7.27,0.45
1.00022E+14,ساختمان پزشکان قسمت 16,143,267,91.64,0.34
1.00022E+14,بچه رئیس قسمت 12,212,372,85.85,0.23
1.00022E+14,کماندار 1 قسمت 2,193,320,128.7,0.4
