content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,گاتهام فصل 1 قسمت 17,101,131,67.13,0.51
1.0004E+16,سامورایی جک قسمت 32,14,18,4.08,0.23
1.00022E+14,لیسانسه ها 2 قسمت 18,78,132,43.11,0.33
1.00022E+14,آسمان من قسمت 15,17,24,6.01,0.25
1.00001E+12,با نی نی 10,5,11,1.26,0.11
1.00001E+12,ویلایی ها,266,326,154.96,0.48
1.00022E+14,کماندار فصل 2 قسمت 15,343,506,240.76,0.48
1.00001E+12,فرار از زندان قسمت 13,271,392,158.41,0.4
1.00022E+14,شمعدونی قسمت 3,167,243,117.85,0.48
1.00022E+14,نفس گرم قسمت 1,59,73,28.76,0.39
1.00003E+12,یک اتفاق تازه(نیوشا ضیغمی5),3,3,0.12,0.04
1.00004E+12,میپل قسمت 1,13,13,3.01,0.23
1.00022E+14,پادشاه یاغی,379,557,345.62,0.62
1.00022E+14,ساختمان پزشکان قسمت 31,271,419,213.17,0.51
1.00022E+14,آسمان من قسمت 20,17,29,8.02,0.28
1.00022E+14,آخرین روزهای زمستان قسمت 4,12,17,5.44,0.32
1.00022E+14,هوش سیاه 2 قسمت 2,269,350,168.57,0.48
1.00022E+14,کماندار 1 قسمت 9,256,359,176.29,0.49
1.00022E+14,لحظه گرگ و میش قسمت 42,29,51,10.7,0.21
1.00022E+14,مامور کارتر فصل 1 قسمت 2,74,104,50.14,0.48
1.00022E+14,نون خ قسمت 9,240,417,216.51,0.52
1.00022E+14,پژمان قسمت 6,183,262,107.56,0.41
1.00022E+14,ترخیص,28,36,9.32,0.26
1.00022E+14,ری داناوان فصل 6 قسمت 1,104,160,78.91,0.49
1.00001E+12,نابغه,16,23,22.08,0.96
1.00001E+12,دو پلیس زبل,340,517,320.97,0.62
1.00022E+14,غول کش ها قسمت 23,891,1160,351.27,0.3
1.00022E+14,وایکینگ ها 5 قسمت 4,509,724,287.41,0.4
1.00022E+14,هیول آباد قسمت 17,31,48,13.76,0.29
1.00001E+12,ورود به سرزمین های بد  قسمت 6,240,319,256.07,0.8
