content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,ماشیناسورها 1 قسمت 7,57,96,27.97,0.29
1.00022E+14,پینوکیو فصل 1 قسمت 1,133,211,62.93,0.3
1.00022E+14,پینوکیو فصل 1 قسمت 4,54,105,40.09,0.38
1.00001E+12,فرار از زندان قسمت 17,193,327,130.83,0.4
1.00001E+12,بن تن فصل 2 قسمت 6,314,473,139.13,0.29
1.00022E+14,سوتز فصل 1 قسمت 7,27,41,25.13,0.61
1.00022E+14,پایتخت فصل 1 قسمت 11,286,456,195.07,0.43
1.00022E+14,شاه بت پرست,873,1389,790.91,0.57
1.00022E+14,در چشم باد قسمت 22,46,61,23.68,0.39
1.00022E+14,نفس گرم قسمت 24,13,16,3.1,0.19
1.00022E+14,یک سنگ عجیب فصل 1 قسمت 7,18,30,15.11,0.5
1.00004E+12,فرینج قسمت 9,61,110,52.37,0.48
1.00022E+14,در چشم باد قسمت 39,29,40,14.49,0.36
1.00022E+14,معصومیت از دست رفته قسمت 13,24,39,15.47,0.4
1.00022E+14,عصر جدید قسمت 15,166,263,92.75,0.35
1.00022E+14,اغما قسمت 23,31,48,17.71,0.37
1.00022E+14,کماندار فصل 3 قسمت 13,347,592,241.38,0.41
1.00022E+14,پدرخوانده قسمت 11,4,4,1.48,0.37
1.00002E+12,از نفس افتاده,16,18,4.88,0.27
1.00022E+14,ری داناوان فصل 4 قسمت 8,14,27,9.96,0.37
1.00022E+15,ببخشید شما قسمت 16,14,18,8.55,0.48
1.00022E+14,کماندار 1 قسمت 20,2,3,0.57,0.19
1.00022E+14,حفره فصل 1 قسمت 3,133,195,60.24,0.31
1.00003E+12,تاینی تون قسمت 9,16,21,4.06,0.19
1.00022E+14,ساختمان پزشکان قسمت 42,272,469,184.78,0.39
1E+12,خنده های آتوسا,211,356,154.83,0.43
1.00003E+12,یک اتفاق تازه(نیوشا ضیغمی 4),2,2,0.28,0.14
1.00004E+12,روزی روزگاری قسمت 2,270,414,210.56,0.51
1.00005E+12,یک مکان ساکت,297,438,161.05,0.37
1.00005E+12,آب سیاه,526,1048,507.28,0.48
1.00022E+14,عصرجدید قسمت 10,164,260,91.08,0.35
1.00003E+12,نگهبان قصه ها,413,790,479.05,0.61
1.00003E+12,تنگه وحشت,63,83,40.93,0.49
1.00022E+14,یوسف پیامبر قسمت 5,183,277,97.43,0.35
1.00022E+14,کلونی فصل 3 قسمت 2,21,32,19.05,0.6
1.00022E+14,پشت صحنه مرد هزار چهره,229,289,181.7,0.63
1.00022E+14,کماندار 1 قسمت 11,322,563,211.32,0.38
1.00022E+14,ستاره ساز قسمت 29,13,15,3.12,0.21
1.00003E+12,تاینی تون قسمت 16,11,19,4.69,0.25
1.00022E+14,ماه و پلنگ قسمت 16,38,74,21.67,0.29
1.00003E+12,رجب5,2281,4846,2341.78,0.48
1.00022E+14,باران فصل 1 قسمت 4,112,161,61.49,0.38
1.00022E+14,فرینج 2 قسمت 12,51,92,35.66,0.39
1.00001E+12,هیولایی صدا میزند,66,104,41.69,0.4
1.00001E+12,با نی نی 1,40,59,40.62,0.69
1.00001E+12,فرار از زندان قسمت 2,273,451,172.67,0.38
1.00022E+14,دوران بد ال رویال,155,197,111.83,0.57
1E+12,به همین سادگی,89,137,65.76,0.48
1.00022E+14,ساختمان پزشکان قسمت 16,305,513,234.07,0.46
1.00022E+14,ساختمان پزشکان قسمت 30,268,447,179.81,0.4
1.00022E+14,در چشم باد قسمت 19,43,70,20.02,0.29
1.00022E+14,فراری از قصر قسمت 18,43,95,36.28,0.38
1.00001E+12,فرار از زندان فصل 4 قسمت 18,183,358,127.21,0.36
1.00001E+12,عاشقانه قسمت 17,2,2,0.22,0.11
1.00022E+14,معصومیت از دست رفته قسمت 3,25,34,13.72,0.4
1.00002E+12,نورمن در فضا,60,93,41.01,0.44
1.00022E+14,فریب فصل 1 قسمت 7,24,29,15.93,0.55
1.00022E+14,با استعداد فصل 1 قسمت 13,111,187,135.04,0.72
1.00022E+14,شلدون جوان فصل 1 قسمت 8,67,98,24.88,0.25
1.00022E+14,پروفسور و مرد دیوانه,38,61,22.59,0.37
1.00022E+14,مردان سیاهپوش: بین المللی,10662,21786,12288.53,0.56
1.00022E+14,مرد آفتابی فصل 1 قسمت 2,209,350,165.21,0.47
1.00022E+14,شلدون جوان فصل دوم قسمت 12,93,119,51.87,0.44
1.00022E+14,فقط زندگی کن قسمت 7,7,7,1.19,0.17
